Station ID,Year,Month,Day,Hour,Minute,Second,Date (ISO Format),Station Latitude,Station Longitude,Station Elevation,Timestamp (Epoch),ZWD Observation,Satellite Azimuth,Satellite Elevation,Temperature (°C),Pressure (hPa),Humidity (%)
MRO100AUS,2025,9,2,13,1,20,2025-09-02T13:01:20.000Z,-26.697,116.637,354.1,1756818080,17.87,260,48,14.5,1019.1,55
MRO100AUS,2025,9,1,13,1,24,2025-09-01T13:01:24.000Z,-26.697,116.637,354.1,1756731684,17.34,15,30,13.3,1014.8,50
MRO100AUS,2025,8,31,13,1,29,2025-08-31T13:01:29.000Z,-26.697,116.637,354.1,1756645289,11.45,357,11,15.7,1003.3,52
MRO100AUS,2025,8,30,13,1,33,2025-08-30T13:01:33.000Z,-26.697,116.637,354.1,1756558893,22.38,303,52,21.5,1015.9,66
MRO100AUS,2025,8,29,13,1,38,2025-08-29T13:01:38.000Z,-26.697,116.637,354.1,1756472498,7.36,126,43,19.1,1015.1,55
MRO100AUS,2025,8,28,13,1,43,2025-08-28T13:01:43.000Z,-26.697,116.637,354.1,1756386103,23.36,15,50,16.4,1017.4,67
MRO100AUS,2025,8,27,13,1,48,2025-08-27T13:01:48.000Z,-26.697,116.637,354.1,1756299708,7.45,36,42,14.7,1017.6,60
MRO100AUS,2025,8,26,13,1,52,2025-08-26T13:01:52.000Z,-26.697,116.637,354.1,1756213312,16.41,252,31,20.8,1003.3,61
MRO100AUS,2025,8,25,13,1,56,2025-08-25T13:01:56.000Z,-26.697,116.637,354.1,1756126916,18.22,2,38,15.9,1017.9,53
MRO100AUS,2025,8,24,13,2,0,2025-08-24T13:02:00.000Z,-26.697,116.637,354.1,1756040520,22.04,33,83,14.4,1009.8,59
MRO100AUS,2025,8,23,13,2,5,2025-08-23T13:02:05.000Z,-26.697,116.637,354.1,1755954125,23.86,61,60,20.8,1015.4,45
MRO100AUS,2025,8,22,13,2,9,2025-08-22T13:02:09.000Z,-26.697,116.637,354.1,1755867729,12.36,184,65,20.4,1014.2,51
MRO100AUS,2025,8,21,13,2,13,2025-08-21T13:02:13.000Z,-26.697,116.637,354.1,1755781333,24.42,251,82,15.7,1008.3,47
MRO100AUS,2025,8,20,13,2,18,2025-08-20T13:02:18.000Z,-26.697,116.637,354.1,1755694938,24.90,237,80,15.0,1005.7,72
MSGR00BRA,2025,9,8,13,2,24,2025-09-08T13:02:24.000Z,-20.445,-54.723,532.6,1757336544,14.76,289,62,21.4,1011.5,64
MSGR00BRA,2025,9,7,13,2,28,2025-09-07T13:02:28.000Z,-20.445,-54.723,532.6,1757250148,11.56,4,21,16.3,1019.5,55
MSGR00BRA,2025,9,6,13,2,33,2025-09-06T13:02:33.000Z,-20.445,-54.723,532.6,1757163753,13.71,203,88,16.6,1010.2,65
MSGR00BRA,2025,9,5,13,2,37,2025-09-05T13:02:37.000Z,-20.445,-54.723,532.6,1757077357,10.25,158,42,14.1,1004.5,48
MSGR00BRA,2025,9,4,13,2,41,2025-09-04T13:02:41.000Z,-20.445,-54.723,532.6,1756990961,5.07,76,64,20.6,1017.1,52
MSGR00BRA,2025,9,3,13,2,47,2025-09-03T13:02:47.000Z,-20.445,-54.723,532.6,1756904567,20.76,247,43,21.2,1012.2,65
MSGR00BRA,2025,9,2,13,2,51,2025-09-02T13:02:51.000Z,-20.445,-54.723,532.6,1756818171,7.38,202,13,15.9,1020.8,72
MSGR00BRA,2025,9,1,13,2,56,2025-09-01T13:02:56.000Z,-20.445,-54.723,532.6,1756731776,9.84,271,23,13.9,1013.1,70
MSGR00BRA,2025,8,31,13,3,1,2025-08-31T13:03:01.000Z,-20.445,-54.723,532.6,1756645381,24.46,34,3,18.2,1019.8,67
MSGR00BRA,2025,8,30,13,3,6,2025-08-30T13:03:06.000Z,-20.445,-54.723,532.6,1756558986,15.12,278,37,22.0,1021.2,65
MSGR00BRA,2025,8,29,13,3,10,2025-08-29T13:03:10.000Z,-20.445,-54.723,532.6,1756472590,23.22,347,65,20.7,1015.1,61
MSGR00BRA,2025,8,28,13,3,15,2025-08-28T13:03:15.000Z,-20.445,-54.723,532.6,1756386195,15.11,355,78,21.9,1010.9,49
MSGR00BRA,2025,8,27,13,3,20,2025-08-27T13:03:20.000Z,-20.445,-54.723,532.6,1756299800,15.29,247,5,19.0,1011.9,54
MSGR00BRA,2025,8,26,13,3,26,2025-08-26T13:03:26.000Z,-20.445,-54.723,532.6,1756213406,5.93,112,65,25.0,1013.5,50
MSGR00BRA,2025,8,25,13,3,31,2025-08-25T13:03:31.000Z,-20.445,-54.723,532.6,1756127011,6.53,240,59,17.6,1007.3,48
MSGR00BRA,2025,8,24,13,3,36,2025-08-24T13:03:36.000Z,-20.445,-54.723,532.6,1756040616,11.75,128,53,18.1,1022.9,47
MSGR00BRA,2025,8,23,13,3,41,2025-08-23T13:03:41.000Z,-20.445,-54.723,532.6,1755954221,11.92,307,46,22.9,1022.2,69
MSGR00BRA,2025,8,22,13,3,46,2025-08-22T13:03:46.000Z,-20.445,-54.723,532.6,1755867826,15.59,299,58,17.4,1019.2,69
MSGR00BRA,2025,8,21,13,3,51,2025-08-21T13:03:51.000Z,-20.445,-54.723,532.6,1755781431,22.18,286,61,23.7,1015.7,54
MSGR00BRA,2025,8,20,13,3,56,2025-08-20T13:03:56.000Z,-20.445,-54.723,532.6,1755695036,8.49,7,41,21.7,1003.8,70
MSSA00JPN,2025,9,8,13,4,3,2025-09-08T13:04:03.000Z,36.14,138.352,1626.576,1757336643,12.57,89,27,8.6,1003.9,47
MSSA00JPN,2025,9,7,13,4,8,2025-09-07T13:04:08.000Z,36.14,138.352,1626.576,1757250248,23.68,343,30,11.2,1004.4,48
MSSA00JPN,2025,9,6,13,4,13,2025-09-06T13:04:13.000Z,36.14,138.352,1626.576,1757163853,22.20,14,71,6.4,1017.3,52
MSSA00JPN,2025,9,5,13,4,18,2025-09-05T13:04:18.000Z,36.14,138.352,1626.576,1757077458,14.58,339,88,6.7,1006.0,69
MSSA00JPN,2025,9,4,13,4,22,2025-09-04T13:04:22.000Z,36.14,138.352,1626.576,1756991062,24.84,159,30,6.6,1016.6,50
MSSA00JPN,2025,9,3,13,4,27,2025-09-03T13:04:27.000Z,36.14,138.352,1626.576,1756904667,11.76,171,1,10.0,1005.8,45
MSSA00JPN,2025,9,2,13,4,32,2025-09-02T13:04:32.000Z,36.14,138.352,1626.576,1756818272,12.89,119,78,11.3,1011.7,71
MSSA00JPN,2025,9,1,13,4,36,2025-09-01T13:04:36.000Z,36.14,138.352,1626.576,1756731876,11.39,35,82,8.7,1011.1,64
MSSA00JPN,2025,8,31,13,4,41,2025-08-31T13:04:41.000Z,36.14,138.352,1626.576,1756645481,20.64,332,9,8.2,1012.0,56
MSSA00JPN,2025,8,30,13,4,47,2025-08-30T13:04:47.000Z,36.14,138.352,1626.576,1756559087,20.52,51,89,15.2,1006.6,63
MSSA00JPN,2025,8,29,13,4,52,2025-08-29T13:04:52.000Z,36.14,138.352,1626.576,1756472692,20.10,352,41,9.0,1022.5,72
MSSA00JPN,2025,8,28,13,4,56,2025-08-28T13:04:56.000Z,36.14,138.352,1626.576,1756386296,14.25,329,7,10.6,1011.7,49
MSSA00JPN,2025,8,27,13,5,1,2025-08-27T13:05:01.000Z,36.14,138.352,1626.576,1756299901,14.54,15,64,10.4,1014.6,71
MSSA00JPN,2025,8,26,13,5,6,2025-08-26T13:05:06.000Z,36.14,138.352,1626.576,1756213506,11.55,244,80,9.9,1017.0,54
MSSA00JPN,2025,8,25,13,5,11,2025-08-25T13:05:11.000Z,36.14,138.352,1626.576,1756127111,21.35,278,28,11.4,1005.9,64
MSSA00JPN,2025,8,24,13,5,16,2025-08-24T13:05:16.000Z,36.14,138.352,1626.576,1756040716,9.83,135,56,14.0,1009.0,48
MSSA00JPN,2025,8,23,13,5,20,2025-08-23T13:05:20.000Z,36.14,138.352,1626.576,1755954320,21.58,1,76,12.6,1021.5,59
MSSA00JPN,2025,8,22,13,5,24,2025-08-22T13:05:24.000Z,36.14,138.352,1626.576,1755867924,23.07,249,28,12.4,1021.8,74
MSSA00JPN,2025,8,21,13,5,29,2025-08-21T13:05:29.000Z,36.14,138.352,1626.576,1755781529,5.53,85,32,9.8,1004.5,64
MSSA00JPN,2025,8,20,13,5,34,2025-08-20T13:05:34.000Z,36.14,138.352,1626.576,1755695134,20.94,177,34,11.9,1014.9,59
MTKA00JPN,2025,9,8,13,5,41,2025-09-08T13:05:41.000Z,35.68,139.561,109,1757336741,10.71,112,75,7.1,1010.1,72
MTKA00JPN,2025,9,7,13,5,46,2025-09-07T13:05:46.000Z,35.68,139.561,109,1757250346,6.83,16,36,6.0,1003.7,55
MTKA00JPN,2025,9,6,13,5,51,2025-09-06T13:05:51.000Z,35.68,139.561,109,1757163951,6.16,345,42,9.0,1019.6,53
MTKA00JPN,2025,9,5,13,5,55,2025-09-05T13:05:55.000Z,35.68,139.561,109,1757077555,17.48,229,7,12.3,1007.3,49
MTKA00JPN,2025,9,4,13,6,0,2025-09-04T13:06:00.000Z,35.68,139.561,109,1756991160,15.17,101,49,5.4,1013.0,69
MTKA00JPN,2025,9,3,13,6,4,2025-09-03T13:06:04.000Z,35.68,139.561,109,1756904764,19.15,32,67,11.3,1013.9,45
MTKA00JPN,2025,9,2,13,6,10,2025-09-02T13:06:10.000Z,35.68,139.561,109,1756818370,17.05,339,70,10.8,1016.9,46
MTKA00JPN,2025,9,1,13,6,15,2025-09-01T13:06:15.000Z,35.68,139.561,109,1756731975,7.73,24,9,11.0,1022.6,71
MTKA00JPN,2025,8,31,13,6,20,2025-08-31T13:06:20.000Z,35.68,139.561,109,1756645580,13.60,19,27,14.0,1006.5,66
MTKA00JPN,2025,8,30,13,6,25,2025-08-30T13:06:25.000Z,35.68,139.561,109,1756559185,9.38,178,36,15.6,1006.6,47
MTKA00JPN,2025,8,29,13,6,30,2025-08-29T13:06:30.000Z,35.68,139.561,109,1756472790,10.98,58,34,10.1,1006.8,60
MTKA00JPN,2025,8,28,13,6,34,2025-08-28T13:06:34.000Z,35.68,139.561,109,1756386394,14.89,300,59,14.3,1020.1,45
MTKA00JPN,2025,8,27,13,6,38,2025-08-27T13:06:38.000Z,35.68,139.561,109,1756299998,9.69,170,68,11.9,1018.4,65
MTKA00JPN,2025,8,26,13,6,42,2025-08-26T13:06:42.000Z,35.68,139.561,109,1756213602,11.52,21,72,9.6,1017.0,45
MTKA00JPN,2025,8,25,13,6,47,2025-08-25T13:06:47.000Z,35.68,139.561,109,1756127207,11.30,54,0,10.8,1017.8,61
MTKA00JPN,2025,8,24,13,6,51,2025-08-24T13:06:51.000Z,35.68,139.561,109,1756040811,20.06,158,31,14.0,1022.1,55
MTKA00JPN,2025,8,23,13,6,56,2025-08-23T13:06:56.000Z,35.68,139.561,109,1755954416,20.27,218,41,14.1,1011.3,45
MTKA00JPN,2025,8,22,13,7,1,2025-08-22T13:07:01.000Z,35.68,139.561,109,1755868021,21.49,184,89,10.8,1011.2,68
MTKA00JPN,2025,8,21,13,7,5,2025-08-21T13:07:05.000Z,35.68,139.561,109,1755781625,8.77,245,19,14.2,1005.1,47
MTKA00JPN,2025,8,20,13,7,10,2025-08-20T13:07:10.000Z,35.68,139.561,109,1755695230,15.47,340,83,10.2,1012.2,74
MTV100URY,2025,9,8,13,7,17,2025-09-08T13:07:17.000Z,-34.914,-56.176,40.7,1757336837,10.45,331,45,9.4,1009.0,56
MTV100URY,2025,9,7,13,7,21,2025-09-07T13:07:21.000Z,-34.914,-56.176,40.7,1757250441,19.60,148,75,12.1,1016.3,58
MTV100URY,2025,9,6,13,7,26,2025-09-06T13:07:26.000Z,-34.914,-56.176,40.7,1757164046,14.88,107,58,10.3,1004.8,61
MTV100URY,2025,9,5,13,7,30,2025-09-05T13:07:30.000Z,-34.914,-56.176,40.7,1757077650,21.65,157,12,5.1,1012.6,51
MTV100URY,2025,9,4,13,7,34,2025-09-04T13:07:34.000Z,-34.914,-56.176,40.7,1756991254,22.46,39,87,9.0,1018.7,55
MTV100URY,2025,9,3,13,7,37,2025-09-03T13:07:37.000Z,-34.914,-56.176,40.7,1756904857,18.89,53,81,11.8,1006.0,53
MTV100URY,2025,9,2,13,7,41,2025-09-02T13:07:41.000Z,-34.914,-56.176,40.7,1756818461,13.56,196,57,9.4,1008.4,53
MTV100URY,2025,9,1,13,7,45,2025-09-01T13:07:45.000Z,-34.914,-56.176,40.7,1756732065,21.43,323,12,10.8,1003.6,61
MTV100URY,2025,8,31,13,7,49,2025-08-31T13:07:49.000Z,-34.914,-56.176,40.7,1756645669,12.55,231,72,11.3,1007.9,45
MTV100URY,2025,8,30,13,7,53,2025-08-30T13:07:53.000Z,-34.914,-56.176,40.7,1756559273,22.73,239,14,11.6,1020.8,62
MTV100URY,2025,8,29,13,7,57,2025-08-29T13:07:57.000Z,-34.914,-56.176,40.7,1756472877,18.92,252,69,13.9,1013.0,68
MTV100URY,2025,8,28,13,8,1,2025-08-28T13:08:01.000Z,-34.914,-56.176,40.7,1756386481,15.30,241,20,13.1,1015.4,73
MTV100URY,2025,8,27,13,8,5,2025-08-27T13:08:05.000Z,-34.914,-56.176,40.7,1756300085,5.90,60,51,14.9,1004.6,58
MTV100URY,2025,8,26,13,8,9,2025-08-26T13:08:09.000Z,-34.914,-56.176,40.7,1756213689,16.45,33,56,13.9,1020.2,66
MTV100URY,2025,8,25,13,8,13,2025-08-25T13:08:13.000Z,-34.914,-56.176,40.7,1756127293,5.18,163,69,8.9,1003.7,71
MTV100URY,2025,8,24,13,8,17,2025-08-24T13:08:17.000Z,-34.914,-56.176,40.7,1756040897,21.28,342,3,12.3,1018.0,49
MTV100URY,2025,8,23,13,8,21,2025-08-23T13:08:21.000Z,-34.914,-56.176,40.7,1755954501,13.51,202,88,15.9,1011.7,59
MTV100URY,2025,8,22,13,8,25,2025-08-22T13:08:25.000Z,-34.914,-56.176,40.7,1755868105,21.77,222,43,15.8,1017.4,58
MTV100URY,2025,8,21,13,8,29,2025-08-21T13:08:29.000Z,-34.914,-56.176,40.7,1755781709,11.44,231,26,15.0,1019.1,58
MTV100URY,2025,8,20,13,8,33,2025-08-20T13:08:33.000Z,-34.914,-56.176,40.7,1755695313,23.61,104,71,15.4,1017.9,50
MTV200URY,2025,9,8,13,8,39,2025-09-08T13:08:39.000Z,-34.914,-56.176,40.7,1757336919,20.96,340,53,6.6,1020.3,65
MTV200URY,2025,9,7,13,8,43,2025-09-07T13:08:43.000Z,-34.914,-56.176,40.7,1757250523,21.65,65,75,12.3,1016.2,53
MTV200URY,2025,9,6,13,8,47,2025-09-06T13:08:47.000Z,-34.914,-56.176,40.7,1757164127,11.69,167,39,8.4,1006.6,69
MTV200URY,2025,9,5,13,8,51,2025-09-05T13:08:51.000Z,-34.914,-56.176,40.7,1757077731,17.85,78,69,5.3,1016.1,65
MTV200URY,2025,9,4,13,8,54,2025-09-04T13:08:54.000Z,-34.914,-56.176,40.7,1756991334,5.17,348,88,6.3,1003.8,70
MTV200URY,2025,9,3,13,8,58,2025-09-03T13:08:58.000Z,-34.914,-56.176,40.7,1756904938,21.43,14,33,6.3,1019.5,55
MTV200URY,2025,9,2,13,9,3,2025-09-02T13:09:03.000Z,-34.914,-56.176,40.7,1756818543,15.51,98,60,12.3,1023.0,50
MTV200URY,2025,9,1,13,9,7,2025-09-01T13:09:07.000Z,-34.914,-56.176,40.7,1756732147,10.98,195,3,11.7,1018.3,58
MTV200URY,2025,8,31,13,9,10,2025-08-31T13:09:10.000Z,-34.914,-56.176,40.7,1756645750,12.67,256,73,13.6,1005.6,68
MTV200URY,2025,8,30,13,9,14,2025-08-30T13:09:14.000Z,-34.914,-56.176,40.7,1756559354,8.45,159,77,9.8,1021.4,47
MTV200URY,2025,8,29,13,9,18,2025-08-29T13:09:18.000Z,-34.914,-56.176,40.7,1756472958,10.51,248,57,9.6,1004.2,68
MTV200URY,2025,8,28,13,9,22,2025-08-28T13:09:22.000Z,-34.914,-56.176,40.7,1756386562,22.64,152,33,14.4,1022.2,45
MTV200URY,2025,8,27,13,9,26,2025-08-27T13:09:26.000Z,-34.914,-56.176,40.7,1756300166,15.35,24,26,13.2,1013.9,54
MTV200URY,2025,8,26,13,9,31,2025-08-26T13:09:31.000Z,-34.914,-56.176,40.7,1756213771,7.18,43,44,14.8,1010.0,45
MTV200URY,2025,8,25,13,9,35,2025-08-25T13:09:35.000Z,-34.914,-56.176,40.7,1756127375,5.05,167,72,10.0,1013.1,74
MTV200URY,2025,8,24,13,9,39,2025-08-24T13:09:39.000Z,-34.914,-56.176,40.7,1756040979,10.57,79,7,11.0,1009.7,52
MTV200URY,2025,8,23,13,9,44,2025-08-23T13:09:44.000Z,-34.914,-56.176,40.7,1755954584,17.46,326,8,9.6,1012.5,69
MTV200URY,2025,8,22,13,9,48,2025-08-22T13:09:48.000Z,-34.914,-56.176,40.7,1755868188,13.29,25,5,9.4,1009.6,73
MTV200URY,2025,8,21,13,9,52,2025-08-21T13:09:52.000Z,-34.914,-56.176,40.7,1755781792,24.84,37,29,11.9,1005.4,50
MTV200URY,2025,8,20,13,9,56,2025-08-20T13:09:56.000Z,-34.914,-56.176,40.7,1755695396,24.09,344,6,10.6,1017.3,74
NABG00NOR,2025,9,8,13,10,2,2025-09-08T13:10:02.000Z,78.943,11.857,42.9,1757337002,5.57,349,79,-18.9,1015.3,46
NABG00NOR,2025,9,7,13,10,6,2025-09-07T13:10:06.000Z,78.943,11.857,42.9,1757250606,19.60,102,45,-16.5,1015.6,53
NABG00NOR,2025,9,6,13,10,10,2025-09-06T13:10:10.000Z,78.943,11.857,42.9,1757164210,23.12,92,22,-19.7,1016.9,59
NABG00NOR,2025,9,5,13,10,15,2025-09-05T13:10:15.000Z,78.943,11.857,42.9,1757077815,23.41,197,61,-16.0,1021.7,67
NABG00NOR,2025,9,4,13,10,19,2025-09-04T13:10:19.000Z,78.943,11.857,42.9,1756991419,18.60,146,56,-19.2,1016.0,71
NABG00NOR,2025,9,3,13,10,23,2025-09-03T13:10:23.000Z,78.943,11.857,42.9,1756905023,10.48,157,72,-16.4,1019.3,65
NABG00NOR,2025,9,2,13,10,27,2025-09-02T13:10:27.000Z,78.943,11.857,42.9,1756818627,17.81,165,27,-17.7,1022.4,63
NABG00NOR,2025,9,1,13,10,31,2025-09-01T13:10:31.000Z,78.943,11.857,42.9,1756732231,20.02,228,80,-19.0,1008.9,61
NABG00NOR,2025,8,31,13,10,35,2025-08-31T13:10:35.000Z,78.943,11.857,42.9,1756645835,10.64,201,49,-11.7,1020.5,56
NABG00NOR,2025,8,30,13,10,41,2025-08-30T13:10:41.000Z,78.943,11.857,42.9,1756559441,10.10,64,66,-17.5,1004.5,46
NABG00NOR,2025,8,29,13,10,45,2025-08-29T13:10:45.000Z,78.943,11.857,42.9,1756473045,20.02,38,57,-15.6,1010.2,61
NABG00NOR,2025,8,28,13,10,50,2025-08-28T13:10:50.000Z,78.943,11.857,42.9,1756386650,22.26,355,62,-12.8,1017.4,45
NABG00NOR,2025,8,27,13,10,54,2025-08-27T13:10:54.000Z,78.943,11.857,42.9,1756300254,10.11,131,88,-11.5,1020.5,55
NABG00NOR,2025,8,26,13,10,58,2025-08-26T13:10:58.000Z,78.943,11.857,42.9,1756213858,16.69,347,7,-12.6,1014.6,66
NABG00NOR,2025,8,25,13,11,2,2025-08-25T13:11:02.000Z,78.943,11.857,42.9,1756127462,8.79,151,2,-14.5,1004.4,63
NABG00NOR,2025,8,24,13,11,7,2025-08-24T13:11:07.000Z,78.943,11.857,42.9,1756041067,5.24,269,76,-16.8,1015.1,49
NABG00NOR,2025,8,23,13,11,11,2025-08-23T13:11:11.000Z,78.943,11.857,42.9,1755954671,10.13,98,47,-12.5,1018.7,69
NABG00NOR,2025,8,22,13,11,15,2025-08-22T13:11:15.000Z,78.943,11.857,42.9,1755868275,23.97,138,86,-16.2,1010.9,70
NABG00NOR,2025,8,21,13,11,19,2025-08-21T13:11:19.000Z,78.943,11.857,42.9,1755781879,14.35,139,66,-16.1,1003.8,53
NABG00NOR,2025,8,20,13,11,23,2025-08-20T13:11:23.000Z,78.943,11.857,42.9,1755695483,7.74,236,12,-10.0,1014.9,68
NAIN00CAN,2025,9,8,13,11,30,2025-09-08T13:11:30.000Z,56.537,-61.689,33.48,1757337090,24.83,134,77,-0.6,1013.1,57
NAIN00CAN,2025,9,7,13,11,34,2025-09-07T13:11:34.000Z,56.537,-61.689,33.48,1757250694,10.77,227,66,-7.1,1003.4,70
NAIN00CAN,2025,9,6,13,11,38,2025-09-06T13:11:38.000Z,56.537,-61.689,33.48,1757164298,12.87,134,70,-1.1,1011.1,49
NAIN00CAN,2025,9,5,13,11,43,2025-09-05T13:11:43.000Z,56.537,-61.689,33.48,1757077903,15.77,331,10,-1.4,1022.4,59
NAIN00CAN,2025,9,4,13,11,46,2025-09-04T13:11:46.000Z,56.537,-61.689,33.48,1756991506,10.04,342,25,-4.9,1018.3,72
NAIN00CAN,2025,9,3,13,11,51,2025-09-03T13:11:51.000Z,56.537,-61.689,33.48,1756905111,7.18,168,20,-7.0,1010.2,67
NAIN00CAN,2025,9,2,13,11,55,2025-09-02T13:11:55.000Z,56.537,-61.689,33.48,1756818715,14.47,96,7,-0.8,1020.3,56
NAIN00CAN,2025,9,1,13,11,59,2025-09-01T13:11:59.000Z,56.537,-61.689,33.48,1756732319,19.85,197,70,-0.8,1008.7,52
NAIN00CAN,2025,8,31,13,12,5,2025-08-31T13:12:05.000Z,56.537,-61.689,33.48,1756645925,21.62,351,25,0.3,1013.2,51
NAIN00CAN,2025,8,30,13,12,10,2025-08-30T13:12:10.000Z,56.537,-61.689,33.48,1756559530,14.32,37,52,-3.0,1010.0,71
NAIN00CAN,2025,8,29,13,12,14,2025-08-29T13:12:14.000Z,56.537,-61.689,33.48,1756473134,6.06,44,15,-3.4,1017.9,60
NAIN00CAN,2025,8,28,13,12,18,2025-08-28T13:12:18.000Z,56.537,-61.689,33.48,1756386738,7.96,128,26,-0.3,1017.7,49
NAIN00CAN,2025,8,27,13,12,23,2025-08-27T13:12:23.000Z,56.537,-61.689,33.48,1756300343,6.22,42,52,2.6,1005.7,49
NAIN00CAN,2025,8,26,13,12,27,2025-08-26T13:12:27.000Z,56.537,-61.689,33.48,1756213947,14.96,192,60,-2.4,1004.0,59
NAIN00CAN,2025,8,25,13,12,31,2025-08-25T13:12:31.000Z,56.537,-61.689,33.48,1756127551,8.90,282,65,2.9,1004.0,71
NAIN00CAN,2025,8,24,13,12,35,2025-08-24T13:12:35.000Z,56.537,-61.689,33.48,1756041155,17.73,159,9,-1.3,1009.1,66
NAIN00CAN,2025,8,23,13,12,39,2025-08-23T13:12:39.000Z,56.537,-61.689,33.48,1755954759,12.80,23,29,2.8,1015.9,52
NAIN00CAN,2025,8,22,13,12,43,2025-08-22T13:12:43.000Z,56.537,-61.689,33.48,1755868363,15.52,304,50,-2.5,1005.0,71
NAIN00CAN,2025,8,21,13,12,49,2025-08-21T13:12:49.000Z,56.537,-61.689,33.48,1755781969,9.96,341,28,-2.7,1008.8,47
NAIN00CAN,2025,8,20,13,12,53,2025-08-20T13:12:53.000Z,56.537,-61.689,33.48,1755695573,15.47,132,63,-2.2,1012.6,69
NANO00CAN,2025,9,8,13,12,59,2025-09-08T13:12:59.000Z,49.295,-124.086,6,1757337179,8.85,3,33,1.2,1005.5,63
NANO00CAN,2025,9,7,13,13,4,2025-09-07T13:13:04.000Z,49.295,-124.086,6,1757250784,6.04,43,88,2.5,1008.6,57
NANO00CAN,2025,9,6,13,13,8,2025-09-06T13:13:08.000Z,49.295,-124.086,6,1757164388,10.87,142,56,2.9,1008.9,47
NANO00CAN,2025,9,5,13,13,12,2025-09-05T13:13:12.000Z,49.295,-124.086,6,1757077992,6.13,234,13,1.0,1004.5,72
NANO00CAN,2025,9,4,13,13,19,2025-09-04T13:13:19.000Z,49.295,-124.086,6,1756991599,22.10,8,36,2.9,1008.7,51
NANO00CAN,2025,9,3,13,13,23,2025-09-03T13:13:23.000Z,49.295,-124.086,6,1756905203,22.19,221,62,1.4,1011.5,73
NANO00CAN,2025,9,2,13,13,28,2025-09-02T13:13:28.000Z,49.295,-124.086,6,1756818808,22.76,262,79,2.8,1016.5,53
NANO00CAN,2025,9,1,13,13,32,2025-09-01T13:13:32.000Z,49.295,-124.086,6,1756732412,8.15,142,37,3.8,1007.9,61
NANO00CAN,2025,8,31,13,13,37,2025-08-31T13:13:37.000Z,49.295,-124.086,6,1756646017,17.22,206,3,1.1,1014.7,68
NANO00CAN,2025,8,30,13,13,41,2025-08-30T13:13:41.000Z,49.295,-124.086,6,1756559621,6.73,111,10,3.8,1005.7,58
NANO00CAN,2025,8,29,13,13,47,2025-08-29T13:13:47.000Z,49.295,-124.086,6,1756473227,10.58,297,89,6.5,1021.1,61
NANO00CAN,2025,8,28,13,13,51,2025-08-28T13:13:51.000Z,49.295,-124.086,6,1756386831,9.97,327,13,2.3,1021.1,53
NANO00CAN,2025,8,27,13,13,56,2025-08-27T13:13:56.000Z,49.295,-124.086,6,1756300436,13.06,225,21,2.6,1022.2,59
NANO00CAN,2025,8,26,13,14,0,2025-08-26T13:14:00.000Z,49.295,-124.086,6,1756214040,18.63,274,16,3.9,1018.2,69
NANO00CAN,2025,8,25,13,14,4,2025-08-25T13:14:04.000Z,49.295,-124.086,6,1756127644,10.92,2,45,3.9,1004.6,49
NANO00CAN,2025,8,24,13,14,8,2025-08-24T13:14:08.000Z,49.295,-124.086,6,1756041248,5.95,34,36,1.6,1019.0,47
NANO00CAN,2025,8,23,13,14,13,2025-08-23T13:14:13.000Z,49.295,-124.086,6,1755954853,20.63,214,82,5.9,1013.6,63
NANO00CAN,2025,8,22,13,14,17,2025-08-22T13:14:17.000Z,49.295,-124.086,6,1755868457,14.42,13,63,5.4,1003.2,57
NANO00CAN,2025,8,21,13,14,22,2025-08-21T13:14:22.000Z,49.295,-124.086,6,1755782062,11.19,248,88,2.0,1003.3,49
NANO00CAN,2025,8,20,13,14,25,2025-08-20T13:14:25.000Z,49.295,-124.086,6,1755695665,18.74,24,0,5.0,1015.9,64
NAUR00NRU,2025,9,8,13,14,32,2025-09-08T13:14:32.000Z,-0.552,166.926,46.3,1757337272,7.70,80,35,26.4,1020.5,55
NAUR00NRU,2025,9,7,13,14,36,2025-09-07T13:14:36.000Z,-0.552,166.926,46.3,1757250876,21.49,193,6,32.1,1008.1,63
NAUR00NRU,2025,9,6,13,14,41,2025-09-06T13:14:41.000Z,-0.552,166.926,46.3,1757164481,10.62,298,27,33.4,1005.0,68
NAUR00NRU,2025,9,5,13,14,45,2025-09-05T13:14:45.000Z,-0.552,166.926,46.3,1757078085,23.76,72,34,29.7,1008.9,63
NAUR00NRU,2025,9,4,13,14,50,2025-09-04T13:14:50.000Z,-0.552,166.926,46.3,1756991690,21.78,294,11,29.3,1014.6,56
NAUR00NRU,2025,9,3,13,14,54,2025-09-03T13:14:54.000Z,-0.552,166.926,46.3,1756905294,6.35,50,68,30.7,1015.6,49
NAUR00NRU,2025,9,2,13,14,58,2025-09-02T13:14:58.000Z,-0.552,166.926,46.3,1756818898,22.18,301,51,28.6,1014.7,50
NAUR00NRU,2025,9,1,13,15,3,2025-09-01T13:15:03.000Z,-0.552,166.926,46.3,1756732503,11.07,240,72,28.8,1006.2,58
NAUR00NRU,2025,8,31,13,15,7,2025-08-31T13:15:07.000Z,-0.552,166.926,46.3,1756646107,13.70,157,4,34.5,1006.0,62
NAUR00NRU,2025,8,30,13,15,12,2025-08-30T13:15:12.000Z,-0.552,166.926,46.3,1756559712,20.65,283,70,34.0,1003.7,47
